"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Uganda","UGA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11699400048.7875","12766822405.8071","13504120522.723","14975256378.1675","16274444402.8539","18530332832.6031","20581449479.535","22004120914.1733","23342908774.7383","25579863870.6738","26981198607.2246","29018837888.2364","32043293153.7008","34791125984.3477","38158688982.7834","41847327034.6383","47790135007.3016","53214123604.0574","58962980523.9542","63361765399.2623","67747293893.5972","75638854428.333","69771843672.1953","72260074930.0597","77668413711.6786","82192547854.5883","84011710476.5525","86701094761.929","96102592476.7351","104978215231.617","112575267254.241","123267190675.87","138114236789.416","150720488734.493","163837595822.047",
"Ukraine","UKR","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","395118912162.224","372943233615.399","343679302114.722","301866380207.768","237708418150.415","213083947558.721","195286511646.659","192694502133.484","191157786933.021","193475131468.916","209531326339.562","233103262447.443","249365990564.603","278488976786.558","319709877735.402","339861133733.497","376867755295.552","418879809643.468","436529004077.399","372738819856.649","392706515347.88","422633627957.62","441412985744.166","502958216930.577","458591716288.241","431227247239.316","469908642632.233","496521669473.448","537198415902.321","604396090412.295","656105592902.923","746470597165.436","569710531654.787","622877549405.733","656527758167.994",
"Upper middle income","UMC","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6671183680076.94","7159793318396.12","7623424507974","8138672049003.53","8670835705626.14","9248980852982.43","9986359231608.1","10732028361711.5","10886459374510.3","11390308704065.8","12370101949529.5","13096733632918.3","13940760313894.7","15012456160441.7","16639683630828.2","18396823108953.9","20620185068804.2","23121457054953","25096862814655.8","26136377304467.5","28669301026717.7","31278154173154.5","33414482027921.5","35436282874651.4","37035137611469.3","37704073488104.3","39425120825445.6","41807395545663.1","44811459591967.1","47556674723856","48156048515610.4","54394003325974.1","60611878833337.6","65582018750618.9","69824831533404.9",
"Uruguay","URY","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20746904716.9909","22207548149.4151","24515177141.5908","25763211325.6363","28229269051.2617","28403934231.7004","30537308737.5568","33719153242.7786","35638967384.4507","35593573790.6503","35697346087.4916","35097988387.1678","32887458275.7678","33806826336.5553","36453161893.2765","40400855508.5102","43353676275.3724","47441059040.0868","51825143210.0126","54357551863.8989","59311443732.2357","63660006329.3378","65025051255.2609","69119276780.88","73395678328.8813","74664260125.477","77184684714.7372","79989594692.0731","82780785900.3077","87589105834.4946","87439329471.1228","99971136649.7861","111903244231.607","116790310507.257","123332335624.219",
"United States","USA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5963144000000","6158129000000","6520327000000","6858559000000","7287236000000","7639748999999.99","8073121999999.99","8577552000000","9062816999999.99","9631171999999.99","10250952000000","10581929000000","10929108000000","11456450000000","12217196000000","13039197000000","13815583000000","14474228000000","14769862000000","14478067000000","15048971000000","15599732000000","16253970000000","16880683000000","17608138000000","18295019000000","18804913000000","19612102000000","20656516000000","21539981999999.9","21354104999999.9","23681171000000","26006893000000","27720709000000","29184890000000.1",
"Uzbekistan","UZB","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54532249435.0833","56099055199.4821","50951194214.7787","50959248251.6195","49340868194.8768","49922013963.1417","51700179965.4311","55326492239.4078","58354064034.9396","61724564045.3468","65543503196.7469","69809916551.1331","73711753798.0964","78348597178.3527","86448587262.8211","95355710317.7964","105620795244.455","118758873009.41","131976541330.994","143481425602.427","156258133784.147","171483146991.364","180491445533.307","190612221117.744","199766953604.239","209082432928.014","216467147312.947","248762687744.268","263156175277.909","281653051331.452","283862781607.33","316673503929.41","359610275444.799","395989161090.91","431926264607.887",
"St. Vincent and the Grenadines","VCT","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","442817649.968852","462991490.147415","503744644.472205","537605411.088897","542233848.655224","596599196.819452","615345866.065929","647897929.026197","681977547.001873","710373471.609171","738371807.335473","768196754.03307","821810266.369012","894111156.349149","955933884.474051","1010441611.9998","1114482104.26894","1182713539.42659","1210378944.88119","1201060076.1026","1161310869.7363","1178083969.14554","1194845820.23694","1257054507.97384","1304999923.39241","1324041018.12569","1435017818.66449","1434420868.9806","1541347208.55904","1597875532.77976","1587736725.00597","1666116701.3437","1840427498.43829","2008208590.20078","2140311608.05812",
"Venezuela, RB","VEN","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","188302159930.86","213611374507.478","231720144151.031","237865919854.206","237236821195.485","251782297678.313","255884600157.202","276880552771.984","280815649975.139","267786231030.312","283948886276.542","300197445878.446","277864950396.367","261376168115.712","317486932765.823","361226732421.355","409126938870.429","456994767685.508","490383960468.684","477608118914.653","476215424867.172","506339379526.118","","","","","","","","","","","","","",
"British Virgin Islands","VGB","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3484597259.9242","3539319860.99128","3753920922.97186","4006561447.44286","4274877588.11153","4566788025.99911","4711501045.17671","4427930707.67725","4508471121.89173","4223968621.23668","3665299424.53526","3493388057.08255","3491158655.15712","3508580171.16729","3598624005.67702","3636133957.02659","3931910843.73655","4269082992.65995","4437509717.07484","4964620106.61981","5248832928.55256","","",
"Viet Nam","VNM","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79239968620.3989","86802821208.4225","96456972513.86","106714598035.312","118627051669.408","132669176366.41","147716216883.076","162513113627.221","173812822376.393","184686962642.459","201689720071.721","219002822090.418","236464006596.447","257768437989.974","284648940280.108","315730733877.768","348178319133.389","383107288441.867","412597227896.963","437550990419.396","471315016650.192","511888589641.725","570789428423.56","612129658830.052","668974831523.37","712101202507.931","787204623262.451","872747364096.311","963332818078.272","1071756124195.5","1138632490789.12","1192059299524.62","1386074827447.82","1508682497102.43","1654734391083.39",
"Vanuatu","VUT","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","247207393.828622","263611821.868884","276589921.897385","285228393.091145","317774583.777491","327694499.350608","341459988.407673","364392018.043936","372823853.456301","379374981.381946","410954961.839002","405931466.503405","390810090.308027","415616037.999619","443810203.487509","482009511.929108","538912895.677596","569431889.339406","612911523.916238","635422647.198103","651241193.64917","685546560.529831","705365858.097415","720694566.518389","752127701.380396","789213371.049315","824371706.543519","876162788.437114","922227587.130738","967833106.340877","931732926.139278","959152084.296053","1080824944.57348","1108914310.26689","1180786247.76989",
"World","WLD","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29575337596637","31076270866074.5","32491579079681.7","33893280627049.9","35719488443594.1","37717682374977","39957776368275","42279635461151.6","43702868117877.1","45894187141438.2","49326283826193.9","51733439541588.9","54238993106196","57305269826307.6","61960743206192.9","66773322484524.5","73146144370115.8","79210467839230","83892733137986.5","84608720964201.2","90195940528988.3","96166887942254.8","101269873900716","106369755323227","110550341154959","113112130815856","117843988098515","124428003314529","132441560600166","140300061653477","139883613956570","156376459821141","174154967330194","185886729786742","197428072206264",
"Samoa","WSM","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","363150143.187153","366796231.862453","374404722.017068","398993748.193635","397153665.03864","432541077.844322","472080364.491204","483311007.614366","499470138.759897","517608189.745831","556292193.043601","610854565.046022","655408983.672078","703187363.517634","744389691.641899","818700829.627442","861942275.802254","889596896.935385","938981358.014974","939655191.208968","1009325356.97828","1069800076.01937","1049051691.88995","1068050014.27125","1093822436.78677","1146480554.16123","1249779114.75418","1290050365.20512","1311559076.0053","1392558354.39364","1367201018.48976","1328426324.85394","1347620477.33121","1524676297.75854","1708678659.25856",
"Kosovo","XKX","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11440224750.8895","12090337128.4467","12841784491.9794","13935044684.2312","14271898531.9291","14709963376.1855","14865721232.2557","15584664246.4355","16277272490.6041","16801441908.4263","18004535069.9507","19429240274.5588","18854775198.3459","22080260569.6251","24666524708.6885","26593569203.4249","28438508914.5235",
"Yemen, Rep.","YEM","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24199282829.388","26592141619.6117","29430451647.5925","31333763341.5199","34154013386.9005","36847033047.5217","39260730081.3521","42026949960.4115","45052078142.5529","47414634384.6198","51486196947.0892","54647955087.2123","57681123955.0991","61024147889.2859","65154636472.5689","70955047110.583","75462123298.8187","80094088855.2814","84615045549.7647","88428524134.3966","96396994275.687","85876120603.7268","85440860540.9299","92755605479.9207","","","","","","","","","","","",
"South Africa","ZAF","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","260029373182.626","266085798540.365","266333582004.892","276009806234.5","290924064491.929","306231574775.354","325246985908.419","339457949141.591","344989365331.139","358268214628.249","381771803876.42","400908060374.458","422203786105.169","443236349881.91","475885687316.484","516707000243.864","562489593734.226","608697898076.516","640223797147.009","634264625674.37","661487016257.719","696526225201.767","698463315669.415","731024717341.774","742688200700.391","759954918901.854","774110394019.95","791817133500.013","782329029153.218","796182639290.773","767391152773.916","843280245239.583","920670092262.266","960461552882.65","989390398251.402",
